Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_71_110,VGND,li1,56.5800,206.7200,0.000433
FILLER_71_92,VGND,li1,48.0700,206.7200,0.000362
FILLER_71_73,VGND,li1,39.7900,206.7200,0.000288
FILLER_71_65,VGND,li1,37.2600,206.7200,0.000264
FILLER_71_57,VGND,li1,32.4300,206.7200,0.000216
FILLER_71_53,VGND,li1,30.5900,206.7200,0.000194
FILLER_71_41,VGND,li1,24.6100,206.7200,0.000138
FILLER_71_28,VGND,li1,18.6300,206.7200,0.000144
FILLER_71_10,VGND,li1,10.3500,206.7200,0.000145
FILLER_71_6,VGND,li1,9.2000,206.7200,0.000145
FILLER_70_553,VGND,li1,260.1300,201.2800,0.000561
FILLER_70_545,VGND,li1,258.0600,201.2800,0.000561
FILLER_70_533,VGND,li1,253.4600,201.2800,0.000561
FILLER_70_531,VGND,li1,250.0100,201.2800,0.000561
FILLER_70_525,VGND,li1,248.4000,201.2800,0.000561
FILLER_70_513,VGND,li1,244.2600,201.2800,0.000561
FILLER_70_501,VGND,li1,238.7400,201.2800,0.000561
FILLER_70_489,VGND,li1,233.2200,201.2800,0.000559
FILLER_70_477,VGND,li1,227.7000,201.2800,0.000555
FILLER_70_474,VGND,li1,224.0200,201.2800,0.000547
FILLER_70_463,VGND,li1,219.4200,201.2800,0.000521
FILLER_70_434,VGND,li1,205.3900,201.2800,0.000443
FILLER_70_407,VGND,li1,192.9700,201.2800,0.000340
FILLER_70_401,VGND,li1,191.3600,201.2800,0.000318
FILLER_70_389,VGND,li1,187.2200,201.2800,0.000276
FILLER_70_377,VGND,li1,181.7000,201.2800,0.000226
FILLER_70_365,VGND,li1,173.6500,201.2800,0.000237
FILLER_70_363,VGND,li1,172.7300,201.2800,0.000237
FILLER_70_355,VGND,li1,170.6600,201.2800,0.000254
FILLER_70_343,VGND,li1,166.0600,201.2800,0.000297
FILLER_70_331,VGND,li1,160.5400,201.2800,0.000338
FILLER_70_319,VGND,li1,155.0200,201.2800,0.000376
FILLER_70_300,VGND,li1,145.3600,201.2800,0.000450
FILLER_70_273,VGND,li1,132.9400,201.2800,0.000489
FILLER_70_253,VGND,li1,122.8200,201.2800,0.000502
FILLER_70_243,VGND,li1,117.9900,201.2800,0.000503
FILLER_70_231,VGND,li1,113.6200,201.2800,0.000501
FILLER_70_209,VGND,li1,102.1200,201.2800,0.000493
FILLER_70_197,VGND,li1,98.9000,201.2800,0.000488
FILLER_70_195,VGND,li1,95.4500,201.2800,0.000482
FILLER_70_189,VGND,li1,93.8400,201.2800,0.000482
FILLER_70_174,VGND,li1,85.7900,201.2800,0.000465
FILLER_70_170,VGND,li1,83.9500,201.2800,0.000459
FILLER_70_158,VGND,li1,80.9600,201.2800,0.000453
FILLER_70_141,VGND,li1,73.1400,201.2800,0.000427
FILLER_70_138,VGND,li1,69.4600,201.2800,0.000408
FILLER_70_122,VGND,li1,62.5600,201.2800,0.000388
FILLER_70_110,VGND,li1,58.8800,201.2800,0.000374
FILLER_70_101,VGND,li1,52.2100,201.2800,0.000328
FILLER_70_93,VGND,li1,48.9900,201.2800,0.000314
FILLER_70_85,VGND,li1,46.4600,201.2800,0.000295
FILLER_70_76,VGND,li1,42.3200,201.2800,0.000263
FILLER_70_53,VGND,li1,30.3600,201.2800,0.000158
FILLER_70_47,VGND,li1,27.3700,201.2800,0.000127
FILLER_70_41,VGND,li1,25.7600,201.2800,0.000104
FILLER_70_29,VGND,li1,21.6200,201.2800,0.000104
FILLER_70_26,VGND,li1,17.9400,201.2800,0.000104
FILLER_70_18,VGND,li1,15.6400,201.2800,0.000104
FILLER_70_6,VGND,li1,11.0400,201.2800,0.000105
FILLER_69_553,VGND,li1,260.1300,201.2800,0.000561
FILLER_69_541,VGND,li1,257.1400,201.2800,0.000561
FILLER_69_529,VGND,li1,251.6200,201.2800,0.000561
FILLER_69_517,VGND,li1,246.1000,201.2800,0.000561
FILLER_69_505,VGND,li1,240.5800,201.2800,0.000561
FILLER_69_482,VGND,li1,228.6200,201.2800,0.000555
FILLER_69_473,VGND,li1,223.5600,201.2800,0.000547
FILLER_69_461,VGND,li1,220.3400,201.2800,0.000534
FILLER_69_449,VGND,li1,214.8200,201.2800,0.000500
FILLER_69_444,VGND,li1,210.6800,201.2800,0.000480
FILLER_69_433,VGND,li1,205.6200,201.2800,0.000443
FILLER_69_420,VGND,li1,200.1000,201.2800,0.000391
FILLER_69_416,VGND,li1,197.1100,201.2800,0.000374
FILLER_69_408,VGND,li1,195.0400,201.2800,0.000358
FILLER_69_396,VGND,li1,190.4400,201.2800,0.000318
FILLER_69_391,VGND,li1,185.6100,201.2800,0.000276
FILLER_69_365,VGND,li1,174.8000,201.2800,0.000221
FILLER_69_353,VGND,li1,170.6600,201.2800,0.000254
FILLER_69_341,VGND,li1,165.1400,201.2800,0.000297
FILLER_69_337,VGND,li1,160.7700,201.2800,0.000338
FILLER_69_335,VGND,li1,159.8500,201.2800,0.000338
FILLER_69_323,VGND,li1,156.8600,201.2800,0.000361
FILLER_69_311,VGND,li1,151.3400,201.2800,0.000415
FILLER_69_301,VGND,li1,144.6700,201.2800,0.000450
FILLER_69_289,VGND,li1,139.1500,201.2800,0.000474
FILLER_69_281,VGND,li1,136.6200,201.2800,0.000483
FILLER_69_279,VGND,li1,134.0900,201.2800,0.000489
FILLER_69_275,VGND,li1,132.9400,201.2800,0.000489
FILLER_69_263,VGND,li1,129.2600,201.2800,0.000496
FILLER_69_254,VGND,li1,122.8200,201.2800,0.000502
FILLER_69_241,VGND,li1,117.0700,201.2800,0.000503
FILLER_69_237,VGND,li1,114.7700,201.2800,0.000501
FILLER_69_231,VGND,li1,113.1600,201.2800,0.000501
FILLER_69_218,VGND,li1,106.4900,201.2800,0.000498
FILLER_69_210,VGND,li1,103.9600,201.2800,0.000495
FILLER_69_198,VGND,li1,99.3600,201.2800,0.000488
FILLER_69_186,VGND,li1,93.8400,201.2800,0.000482
FILLER_69_178,VGND,li1,87.6300,201.2800,0.000472
FILLER_69_169,VGND,li1,83.7200,201.2800,0.000459
FILLER_69_167,VGND,li1,82.5700,201.2800,0.000453
FILLER_69_161,VGND,li1,80.9600,201.2800,0.000453
FILLER_69_150,VGND,li1,74.7500,201.2800,0.000427
FILLER_69_144,VGND,li1,73.1400,201.2800,0.000427
FILLER_69_132,VGND,li1,69.0000,201.2800,0.000408
FILLER_69_125,VGND,li1,63.4800,201.2800,0.000388
FILLER_69_113,VGND,li1,60.2600,201.2800,0.000374
FILLER_69_111,VGND,li1,56.8100,201.2800,0.000366
FILLER_69_101,VGND,li1,52.6700,201.2800,0.000342
FILLER_69_93,VGND,li1,50.1400,201.2800,0.000314
FILLER_69_81,VGND,li1,45.5400,201.2800,0.000279
FILLER_69_69,VGND,li1,40.0200,201.2800,0.000242
FILLER_69_57,VGND,li1,34.5000,201.2800,0.000199
FILLER_69_54,VGND,li1,30.8200,201.2800,0.000158
FILLER_69_42,VGND,li1,27.6000,201.2800,0.000127
FILLER_69_30,VGND,li1,22.0800,201.2800,0.000104
FILLER_69_18,VGND,li1,16.5600,201.2800,0.000104
FILLER_69_6,VGND,li1,11.0400,201.2800,0.000105
FILLER_68_553,VGND,li1,260.1300,195.8400,0.000483
FILLER_68_545,VGND,li1,258.0600,195.8400,0.000483
FILLER_68_533,VGND,li1,253.4600,195.8400,0.000483
FILLER_68_528,VGND,li1,249.3200,195.8400,0.000483
FILLER_68_516,VGND,li1,245.6400,195.8400,0.000483
FILLER_68_504,VGND,li1,240.1200,195.8400,0.000483
FILLER_68_477,VGND,li1,225.1700,195.8400,0.000466
FILLER_68_468,VGND,li1,221.0300,195.8400,0.000450
FILLER_68_464,VGND,li1,219.8800,195.8400,0.000450
FILLER_68_452,VGND,li1,216.2000,195.8400,0.000432
FILLER_68_444,VGND,li1,209.9900,195.8400,0.000412
FILLER_68_440,VGND,li1,208.8400,195.8400,0.000399
FILLER_68_428,VGND,li1,205.1600,195.8400,0.000387
FILLER_68_417,VGND,li1,198.0300,195.8400,0.000340
FILLER_68_405,VGND,li1,194.5800,195.8400,0.000330
FILLER_68_358,VGND,li1,171.5800,195.8400,0.000245
FILLER_68_317,VGND,li1,151.8000,195.8400,0.000350
FILLER_68_309,VGND,li1,149.5000,195.8400,0.000356
FILLER_68_307,VGND,li1,146.9700,195.8400,0.000358
FILLER_68_285,VGND,li1,137.0800,195.8400,0.000359
FILLER_68_273,VGND,li1,133.8600,195.8400,0.000351
FILLER_68_269,VGND,li1,129.4900,195.8400,0.000342
FILLER_68_265,VGND,li1,128.3400,195.8400,0.000342
FILLER_68_253,VGND,li1,124.6600,195.8400,0.000336
FILLER_68_250,VGND,li1,120.9800,195.8400,0.000329
FILLER_68_244,VGND,li1,117.9900,195.8400,0.000323
FILLER_68_233,VGND,li1,113.6200,195.8400,0.000313
FILLER_68_221,VGND,li1,109.9400,195.8400,0.000303
FILLER_68_209,VGND,li1,104.4200,195.8400,0.000288
FILLER_68_197,VGND,li1,98.9000,195.8400,0.000275
FILLER_68_195,VGND,li1,95.4500,195.8400,0.000262
FILLER_68_189,VGND,li1,93.8400,195.8400,0.000262
FILLER_68_177,VGND,li1,89.7000,195.8400,0.000251
FILLER_68_173,VGND,li1,85.3300,195.8400,0.000240
FILLER_68_165,VGND,li1,83.2600,195.8400,0.000234
FILLER_68_153,VGND,li1,78.6600,195.8400,0.000222
FILLER_68_141,VGND,li1,73.1400,195.8400,0.000208
FILLER_68_138,VGND,li1,69.4600,195.8400,0.000195
FILLER_68_126,VGND,li1,66.2400,195.8400,0.000190
FILLER_68_114,VGND,li1,60.7200,195.8400,0.000171
FILLER_68_102,VGND,li1,55.2000,195.8400,0.000156
FILLER_68_93,VGND,li1,48.9900,195.8400,0.000141
FILLER_68_85,VGND,li1,46.4600,195.8400,0.000133
FILLER_68_83,VGND,li1,43.9300,195.8400,0.000125
FILLER_68_75,VGND,li1,41.8600,195.8400,0.000118
FILLER_68_63,VGND,li1,37.2600,195.8400,0.000102
FILLER_68_51,VGND,li1,31.7400,195.8400,0.000074
FILLER_68_39,VGND,li1,26.2200,195.8400,0.000050
FILLER_68_20,VGND,li1,16.5600,195.8400,0.000055
FILLER_68_6,VGND,li1,9.6600,195.8400,0.000057
FILLER_67_553,VGND,li1,260.1300,195.8400,0.000483
FILLER_67_541,VGND,li1,257.1400,195.8400,0.000483
FILLER_67_529,VGND,li1,251.6200,195.8400,0.000483
FILLER_67_517,VGND,li1,246.1000,195.8400,0.000483
FILLER_67_505,VGND,li1,240.5800,195.8400,0.000483
FILLER_67_503,VGND,li1,237.1300,195.8400,0.000483
FILLER_67_473,VGND,li1,223.3300,195.8400,0.000460
FILLER_67_461,VGND,li1,220.3400,195.8400,0.000450
FILLER_67_449,VGND,li1,214.8200,195.8400,0.000432
FILLER_67_445,VGND,li1,210.9100,195.8400,0.000412
FILLER_67_433,VGND,li1,207.4600,195.8400,0.000399
FILLER_67_421,VGND,li1,201.9400,195.8400,0.000364
FILLER_67_409,VGND,li1,196.4200,195.8400,0.000340
FILLER_67_401,VGND,li1,190.2100,195.8400,0.000306
FILLER_67_391,VGND,li1,185.6100,195.8400,0.000277
FILLER_67_305,VGND,li1,146.7400,195.8400,0.000358
FILLER_67_294,VGND,li1,141.4500,195.8400,0.000361
FILLER_67_272,VGND,li1,132.4800,195.8400,0.000351
FILLER_67_260,VGND,li1,127.8800,195.8400,0.000342
FILLER_67_248,VGND,li1,122.3600,195.8400,0.000329
FILLER_67_243,VGND,li1,117.5300,195.8400,0.000318
FILLER_67_237,VGND,li1,115.9200,195.8400,0.000318
FILLER_67_225,VGND,li1,111.7800,195.8400,0.000308
FILLER_67_220,VGND,li1,107.6400,195.8400,0.000297
FILLER_67_208,VGND,li1,103.9600,195.8400,0.000288
FILLER_67_193,VGND,li1,97.0600,195.8400,0.000267
FILLER_67_181,VGND,li1,91.5400,195.8400,0.000256
FILLER_67_169,VGND,li1,86.0200,195.8400,0.000240
FILLER_67_167,VGND,li1,82.5700,195.8400,0.000229
FILLER_67_161,VGND,li1,80.9600,195.8400,0.000229
FILLER_67_150,VGND,li1,75.9000,195.8400,0.000216
FILLER_67_138,VGND,li1,71.7600,195.8400,0.000200
FILLER_67_113,VGND,li1,59.3400,195.8400,0.000171
FILLER_67_108,VGND,li1,56.1200,195.8400,0.000162
FILLER_67_88,VGND,li1,47.3800,195.8400,0.000133
FILLER_67_76,VGND,li1,43.2400,195.8400,0.000118
FILLER_67_69,VGND,li1,37.4900,195.8400,0.000102
FILLER_67_57,VGND,li1,34.5000,195.8400,0.000090
FILLER_67_54,VGND,li1,30.8200,195.8400,0.000074
FILLER_67_46,VGND,li1,28.5200,195.8400,0.000064
FILLER_67_26,VGND,li1,17.9400,195.8400,0.000054
FILLER_66_553,VGND,li1,260.1300,190.4000,0.000752
FILLER_66_545,VGND,li1,258.0600,190.4000,0.000752
FILLER_66_533,VGND,li1,253.4600,190.4000,0.000752
FILLER_66_530,VGND,li1,249.7800,190.4000,0.000752
FILLER_66_522,VGND,li1,247.4800,190.4000,0.000752
FILLER_66_510,VGND,li1,242.8800,190.4000,0.000752
FILLER_66_498,VGND,li1,237.3600,190.4000,0.000750
FILLER_66_486,VGND,li1,231.8400,190.4000,0.000748
FILLER_66_477,VGND,li1,225.4000,190.4000,0.000730
FILLER_66_469,VGND,li1,221.4900,190.4000,0.000698
FILLER_66_465,VGND,li1,220.3400,190.4000,0.000698
FILLER_66_453,VGND,li1,216.6600,190.4000,0.000673
FILLER_66_441,VGND,li1,211.1400,190.4000,0.000620
FILLER_66_429,VGND,li1,205.6200,190.4000,0.000590
FILLER_66_419,VGND,li1,198.4900,190.4000,0.000516
FILLER_66_415,VGND,li1,197.3400,190.4000,0.000516
FILLER_66_365,VGND,li1,175.2600,190.4000,0.000294
FILLER_66_350,VGND,li1,167.2100,190.4000,0.000373
FILLER_66_340,VGND,li1,162.6100,190.4000,0.000411
FILLER_66_312,VGND,li1,150.8800,190.4000,0.000457
FILLER_66_273,VGND,li1,133.8600,190.4000,0.000502
FILLER_66_265,VGND,li1,127.6500,190.4000,0.000506
FILLER_66_253,VGND,li1,124.6600,190.4000,0.000506
FILLER_66_236,VGND,li1,115.4600,190.4000,0.000503
FILLER_66_212,VGND,li1,103.9600,190.4000,0.000492
FILLER_66_200,VGND,li1,100.2800,190.4000,0.000487
FILLER_66_195,VGND,li1,95.4500,190.4000,0.000481
FILLER_66_187,VGND,li1,93.3800,190.4000,0.000478
FILLER_66_169,VGND,li1,86.0200,190.4000,0.000461
FILLER_66_141,VGND,li1,71.3000,190.4000,0.000427
FILLER_66_115,VGND,li1,58.6500,190.4000,0.000393
FILLER_66_89,VGND,li1,46.6900,190.4000,0.000359
FILLER_66_85,VGND,li1,45.5400,190.4000,0.000352
FILLER_66_76,VGND,li1,42.3200,190.4000,0.000344
FILLER_66_54,VGND,li1,31.0500,190.4000,0.000256
FILLER_66_38,VGND,li1,23.4600,190.4000,0.000152
FILLER_66_27,VGND,li1,18.1700,190.4000,0.000154
FILLER_66_21,VGND,li1,16.5600,190.4000,0.000154
FILLER_66_13,VGND,li1,11.7300,190.4000,0.000155
FILLER_66_6,VGND,li1,8.7400,190.4000,0.000155
FILLER_65_552,VGND,li1,259.9000,190.4000,0.000752
FILLER_65_540,VGND,li1,256.6800,190.4000,0.000752
FILLER_65_528,VGND,li1,251.1600,190.4000,0.000752
FILLER_65_516,VGND,li1,245.6400,190.4000,0.000752
FILLER_65_502,VGND,li1,236.9000,190.4000,0.000750
FILLER_65_461,VGND,li1,218.0400,190.4000,0.000673
FILLER_65_393,VGND,li1,187.6800,190.4000,0.000384
FILLER_65_391,VGND,li1,185.6100,190.4000,0.000347
FILLER_65_387,VGND,li1,184.4600,190.4000,0.000347
FILLER_65_375,VGND,li1,180.7800,190.4000,0.000293
FILLER_65_363,VGND,li1,175.2600,190.4000,0.000294
FILLER_65_351,VGND,li1,169.7400,190.4000,0.000349
FILLER_65_334,VGND,li1,159.6200,190.4000,0.000424
FILLER_65_325,VGND,li1,155.2500,190.4000,0.000441
FILLER_65_313,VGND,li1,152.2600,190.4000,0.000457
FILLER_65_301,VGND,li1,146.7400,190.4000,0.000473
FILLER_65_274,VGND,li1,132.9400,190.4000,0.000502
FILLER_65_262,VGND,li1,128.8000,190.4000,0.000506
FILLER_65_254,VGND,li1,122.8200,190.4000,0.000506
FILLER_65_242,VGND,li1,119.6000,190.4000,0.000505
FILLER_65_235,VGND,li1,113.8500,190.4000,0.000501
FILLER_65_229,VGND,li1,112.2400,190.4000,0.000501
FILLER_65_225,VGND,li1,109.2500,190.4000,0.000497
FILLER_65_220,VGND,li1,107.6400,190.4000,0.000497
FILLER_65_208,VGND,li1,103.9600,190.4000,0.000492
FILLER_65_181,VGND,li1,89.0100,190.4000,0.000469
FILLER_65_173,VGND,li1,85.3300,190.4000,0.000461
FILLER_65_169,VGND,li1,84.1800,190.4000,0.000456
FILLER_65_143,VGND,li1,71.9900,190.4000,0.000431
FILLER_65_131,VGND,li1,66.2400,190.4000,0.000416
FILLER_65_121,VGND,li1,61.8700,190.4000,0.000404
FILLER_65_113,VGND,li1,59.3400,190.4000,0.000393
FILLER_65_111,VGND,li1,56.8100,190.4000,0.000387
FILLER_65_93,VGND,li1,50.1400,190.4000,0.000365
FILLER_65_81,VGND,li1,45.5400,190.4000,0.000352
FILLER_65_44,VGND,li1,28.5200,190.4000,0.000223
FILLER_65_38,VGND,li1,23.4600,190.4000,0.000152
FILLER_65_30,VGND,li1,21.1600,190.4000,0.000153
FILLER_65_18,VGND,li1,16.5600,190.4000,0.000154
FILLER_65_6,VGND,li1,11.0400,190.4000,0.000155
FILLER_64_553,VGND,li1,260.1300,184.9600,0.000770
FILLER_64_545,VGND,li1,258.0600,184.9600,0.000770
FILLER_64_533,VGND,li1,253.4600,184.9600,0.000769
FILLER_64_524,VGND,li1,248.4000,184.9600,0.000767
FILLER_64_473,VGND,li1,223.7900,184.9600,0.000704
FILLER_64_421,VGND,li1,201.9400,184.9600,0.000497
FILLER_64_416,VGND,li1,197.8000,184.9600,0.000446
FILLER_64_408,VGND,li1,193.6600,184.9600,0.000394
FILLER_64_396,VGND,li1,190.4400,184.9600,0.000354
FILLER_64_384,VGND,li1,184.9200,184.9600,0.000275
FILLER_64_377,VGND,li1,179.1700,184.9600,0.000196
FILLER_64_365,VGND,li1,176.1800,184.9600,0.000214
FILLER_64_363,VGND,li1,172.7300,184.9600,0.000233
FILLER_64_359,VGND,li1,171.5800,184.9600,0.000249
FILLER_64_352,VGND,li1,167.6700,184.9600,0.000262
FILLER_64_343,VGND,li1,163.5300,184.9600,0.000289
FILLER_64_331,VGND,li1,160.5400,184.9600,0.000302
FILLER_64_319,VGND,li1,155.0200,184.9600,0.000324
FILLER_64_309,VGND,li1,148.3500,184.9600,0.000351
FILLER_64_307,VGND,li1,146.9700,184.9600,0.000351
FILLER_64_299,VGND,li1,144.9000,184.9600,0.000357
FILLER_64_291,VGND,li1,140.0700,184.9600,0.000369
FILLER_64_282,VGND,li1,135.4700,184.9600,0.000375
FILLER_64_276,VGND,li1,133.8600,184.9600,0.000377
FILLER_64_251,VGND,li1,121.2100,184.9600,0.000384
FILLER_64_245,VGND,li1,119.6000,184.9600,0.000383
FILLER_64_221,VGND,li1,108.1000,184.9600,0.000372
FILLER_64_209,VGND,li1,104.4200,184.9600,0.000368
FILLER_64_197,VGND,li1,98.9000,184.9600,0.000361
FILLER_64_193,VGND,li1,94.9900,184.9600,0.000354
FILLER_64_171,VGND,li1,86.0200,184.9600,0.000343
FILLER_64_153,VGND,li1,77.7400,184.9600,0.000330
FILLER_64_141,VGND,li1,73.1400,184.9600,0.000322
FILLER_64_132,VGND,li1,68.0800,184.9600,0.000314
FILLER_64_120,VGND,li1,63.4800,184.9600,0.000303
FILLER_64_108,VGND,li1,57.9600,184.9600,0.000295
FILLER_64_89,VGND,li1,46.6900,184.9600,0.000270
FILLER_64_85,VGND,li1,45.5400,184.9600,0.000264
FILLER_64_83,VGND,li1,43.9300,184.9600,0.000259
FILLER_64_66,VGND,li1,36.3400,184.9600,0.000222
FILLER_64_58,VGND,li1,34.0400,184.9600,0.000203
FILLER_64_41,VGND,li1,26.2200,184.9600,0.000130
FILLER_64_29,VGND,li1,21.6200,184.9600,0.000103
FILLER_64_27,VGND,li1,18.1700,184.9600,0.000105
FILLER_64_15,VGND,li1,15.1800,184.9600,0.000106
FILLER_64_9,VGND,li1,10.1200,184.9600,0.000107
FILLER_63_547,VGND,li1,257.8300,184.9600,0.000770
FILLER_63_535,VGND,li1,254.3800,184.9600,0.000769
FILLER_63_523,VGND,li1,248.8600,184.9600,0.000767
FILLER_63_511,VGND,li1,243.3400,184.9600,0.000766
FILLER_63_460,VGND,li1,217.3500,184.9600,0.000655
FILLER_63_435,VGND,li1,206.3100,184.9600,0.000552
FILLER_63_427,VGND,li1,203.7800,184.9600,0.000520
FILLER_63_415,VGND,li1,199.1800,184.9600,0.000446
FILLER_63_409,VGND,li1,194.1200,184.9600,0.000394
FILLER_63_393,VGND,li1,188.1400,184.9600,0.000324
FILLER_63_391,VGND,li1,185.6100,184.9600,0.000275
FILLER_63_387,VGND,li1,184.4600,184.9600,0.000275
FILLER_63_378,VGND,li1,179.6300,184.9600,0.000196
FILLER_63_374,VGND,li1,178.4800,184.9600,0.000196
FILLER_63_365,VGND,li1,173.6500,184.9600,0.000233
FILLER_63_361,VGND,li1,172.5000,184.9600,0.000233
FILLER_63_334,VGND,li1,159.6200,184.9600,0.000302
FILLER_63_301,VGND,li1,144.4400,184.9600,0.000357
FILLER_63_293,VGND,li1,142.1400,184.9600,0.000364
FILLER_63_281,VGND,li1,137.5400,184.9600,0.000372
FILLER_63_278,VGND,li1,133.8600,184.9600,0.000377
FILLER_63_272,VGND,li1,131.3300,184.9600,0.000380
FILLER_63_264,VGND,li1,128.8000,184.9600,0.000382
FILLER_63_238,VGND,li1,116.3800,184.9600,0.000381
FILLER_63_233,VGND,li1,113.1600,184.9600,0.000379
FILLER_63_225,VGND,li1,110.8600,184.9600,0.000376
FILLER_63_210,VGND,li1,102.3500,184.9600,0.000364
FILLER_63_206,VGND,li1,101.2000,184.9600,0.000364
FILLER_63_194,VGND,li1,97.5200,184.9600,0.000357
FILLER_63_187,VGND,li1,91.7700,184.9600,0.000351
FILLER_63_181,VGND,li1,89.0100,184.9600,0.000347
FILLER_63_169,VGND,li1,86.0200,184.9600,0.000343
FILLER_63_167,VGND,li1,82.5700,184.9600,0.000337
FILLER_63_155,VGND,li1,79.5800,184.9600,0.000333
FILLER_63_143,VGND,li1,74.0600,184.9600,0.000322
FILLER_63_113,VGND,li1,59.3400,184.9600,0.000295
FILLER_63_111,VGND,li1,56.8100,184.9600,0.000291
FILLER_63_98,VGND,li1,51.2900,184.9600,0.000281
FILLER_63_86,VGND,li1,47.8400,184.9600,0.000270
FILLER_63_74,VGND,li1,42.3200,184.9600,0.000259
FILLER_63_67,VGND,li1,37.2600,184.9600,0.000222
FILLER_63_54,VGND,li1,30.8200,184.9600,0.000159
FILLER_63_33,VGND,li1,23.4600,184.9600,0.000103
FILLER_63_21,VGND,li1,17.9400,184.9600,0.000105
FILLER_63_3,VGND,li1,7.1300,184.9600,0.000107
FILLER_62_545,VGND,li1,256.4500,179.5200,0.000361
FILLER_62_533,VGND,li1,253.4600,179.5200,0.000360
FILLER_62_526,VGND,li1,248.8600,179.5200,0.000358
FILLER_62_514,VGND,li1,244.7200,179.5200,0.000356
FILLER_62_502,VGND,li1,239.2000,179.5200,0.000353
FILLER_62_498,VGND,li1,234.8300,179.5200,0.000350
FILLER_62_492,VGND,li1,233.2200,179.5200,0.000350
FILLER_62_470,VGND,li1,223.1000,179.5200,0.000341
FILLER_62_458,VGND,li1,218.9600,179.5200,0.000336
FILLER_62_446,VGND,li1,213.4400,179.5200,0.000325
FILLER_62_436,VGND,li1,206.7700,179.5200,0.000316
FILLER_62_421,VGND,li1,199.4100,179.5200,0.000287
FILLER_62_417,VGND,li1,198.0300,179.5200,0.000287
FILLER_62_404,VGND,li1,192.2800,179.5200,0.000258
FILLER_62_394,VGND,li1,187.4500,179.5200,0.000229
FILLER_62_362,VGND,li1,172.5000,179.5200,0.000220
FILLER_62_297,VGND,li1,143.0600,179.5200,0.000377
FILLER_62_285,VGND,li1,139.3800,179.5200,0.000384
FILLER_62_281,VGND,li1,135.0100,179.5200,0.000393
FILLER_62_261,VGND,li1,127.4200,179.5200,0.000404
FILLER_62_248,VGND,li1,120.5200,179.5200,0.000410
FILLER_62_231,VGND,li1,113.1600,179.5200,0.000406
FILLER_62_209,VGND,li1,102.5800,179.5200,0.000380
FILLER_62_201,VGND,li1,98.2100,179.5200,0.000368
FILLER_62_197,VGND,li1,97.0600,179.5200,0.000360
FILLER_62_195,VGND,li1,95.4500,179.5200,0.000360
FILLER_62_187,VGND,li1,93.3800,179.5200,0.000354
FILLER_62_168,VGND,li1,83.2600,179.5200,0.000324
FILLER_62_150,VGND,li1,75.4400,179.5200,0.000300
FILLER_62_134,VGND,li1,68.5400,179.5200,0.000275
FILLER_62_124,VGND,li1,62.7900,179.5200,0.000256
FILLER_62_109,VGND,li1,57.5000,179.5200,0.000231
FILLER_62_97,VGND,li1,52.9000,179.5200,0.000213
FILLER_62_85,VGND,li1,47.3800,179.5200,0.000194
FILLER_62_81,VGND,li1,43.4700,179.5200,0.000176
FILLER_62_69,VGND,li1,40.0200,179.5200,0.000157
FILLER_62_57,VGND,li1,34.5000,179.5200,0.000135
FILLER_62_41,VGND,li1,26.2200,179.5200,0.000083
FILLER_62_22,VGND,li1,15.8700,179.5200,0.000095
FILLER_62_3,VGND,li1,7.1300,179.5200,0.000097
FILLER_61_548,VGND,li1,258.0600,179.5200,0.000362
FILLER_61_529,VGND,li1,250.7000,179.5200,0.000359
FILLER_61_517,VGND,li1,246.1000,179.5200,0.000356
FILLER_61_505,VGND,li1,240.5800,179.5200,0.000353
FILLER_61_503,VGND,li1,237.1300,179.5200,0.000352
FILLER_61_495,VGND,li1,235.0600,179.5200,0.000351
FILLER_61_483,VGND,li1,230.4600,179.5200,0.000349
FILLER_61_471,VGND,li1,224.9400,179.5200,0.000343
FILLER_61_459,VGND,li1,219.4200,179.5200,0.000336
FILLER_61_444,VGND,li1,210.6800,179.5200,0.000321
FILLER_61_390,VGND,li1,185.3800,179.5200,0.000215
FILLER_61_358,VGND,li1,171.1200,179.5200,0.000235
FILLER_61_337,VGND,li1,160.7700,179.5200,0.000306
FILLER_61_324,VGND,li1,157.3200,179.5200,0.000323
FILLER_61_303,VGND,li1,145.1300,179.5200,0.000373
FILLER_61_293,VGND,li1,141.2200,179.5200,0.000381
FILLER_61_281,VGND,li1,137.5400,179.5200,0.000388
FILLER_61_279,VGND,li1,134.0900,179.5200,0.000397
FILLER_61_275,VGND,li1,132.9400,179.5200,0.000397
FILLER_61_256,VGND,li1,126.0400,179.5200,0.000407
FILLER_61_244,VGND,li1,120.5200,179.5200,0.000410
FILLER_61_235,VGND,li1,114.0800,179.5200,0.000406
FILLER_61_221,VGND,li1,107.8700,179.5200,0.000394
FILLER_61_209,VGND,li1,104.4200,179.5200,0.000385
FILLER_61_198,VGND,li1,98.4400,179.5200,0.000368
FILLER_61_186,VGND,li1,93.8400,179.5200,0.000354
FILLER_61_181,VGND,li1,89.2400,179.5200,0.000341
FILLER_61_169,VGND,li1,86.0200,179.5200,0.000332
FILLER_61_165,VGND,li1,82.1100,179.5200,0.000316
FILLER_61_160,VGND,li1,79.3500,179.5200,0.000307
FILLER_61_154,VGND,li1,77.7400,179.5200,0.000307
FILLER_61_144,VGND,li1,71.9900,179.5200,0.000289
